0.0 0
0.180557 0.18
0.362846 0.18025
0.546749 0.180719
0.730651 0.181129
0.912898 0.204238
0.91621 0.201958
1.0968 0.199713
1.10011 0.198249
1.10342 0.196843
1.2807 0.195238
1.28401 0.194333
1.28733 0.193416
1.29064 0.192614
1.46295 0.213412
1.46626 0.209986
1.46957 0.206863
1.47288 0.204505
1.4762 0.202567
1.47951 0.200871
1.6452 0.220137
1.64851 0.21587
1.65182 0.212011
1.65513 0.209135
1.65844 0.206618
1.66176 0.204416
1.66507 0.202989
1.66838 0.201615
1.67169 0.200413
1.82744 0.218862
1.83075 0.214629
1.83407 0.21105
1.83738 0.208294
1.84069 0.205882
1.844 0.203772
1.84731 0.2023
1.85063 0.201013
1.85394 0.199886
1.85725 0.199401
1.86056 0.19885
1.86387 0.198369
1.86719 0.198448
1.8705 0.198517
2.01134 0.196702
2.01466 0.19549
2.01797 0.194428
2.02128 0.1935
2.02459 0.193062
2.0279 0.19268
2.03122 0.19247
2.03453 0.192661
2.03784 0.192703
2.04115 0.192865
2.04446 0.193382
2.04778 0.193834
2.05109 0.194355
2.0544 0.195186
2.05771 0.195788
2.06102 0.196439
2.06434 0.197384
2.06765 0.198211
2.07096 0.19881
2.07427 0.199834
2.07758 0.200729
2.19525 0.198638
2.19856 0.197183
2.20187 0.19591
2.20518 0.194922
2.20849 0.194431
2.21181 0.193878
2.21512 0.193518
2.21843 0.193578
2.22174 0.193631
2.22505 0.193677
2.22837 0.194092
2.23168 0.194456
2.23499 0.194774
2.2383 0.195552
2.24161 0.196108
2.24493 0.196595
2.24824 0.19752
2.25155 0.19833
2.25486 0.198914
2.25817 0.199925
2.26149 0.200809
2.2648 0.201583
2.26811 0.20276
2.27142 0.203665
2.27473 0.204457
2.27805 0.20565
2.28136 0.206694
2.28467 0.207607
2.28798 0.208781
2.29129 0.209808
2.29461 0.210707
2.37749 0.221869
2.3808 0.21726
2.38412 0.213353
2.38743 0.210309
2.39074 0.207645
2.39405 0.205314
2.39736 0.20365
2.40068 0.202194
2.40399 0.20092
2.4073 0.200305
2.41061 0.199642
2.41392 0.199061
2.41724 0.199054
2.42055 0.199047
2.42386 0.198916
2.42717 0.199302
2.43048 0.199639
2.4338 0.199934
2.43711 0.200692
2.44042 0.201356
2.44373 0.201811
2.44704 0.20271
2.45036 0.203496
2.45367 0.204184
2.45698 0.205161
2.46029 0.206016
2.4636 0.206764
2.46692 0.207793
2.47023 0.208819
2.47354 0.209592
2.47685 0.210643
2.48016 0.211688
2.48348 0.212602
2.48679 0.213776
2.4901 0.214804
2.49341 0.215704
2.49672 0.216866
2.50004 0.218008
2.50335 0.218882
2.50666 0.220021
2.50997 0.221019
2.51328 0.222016
2.5166 0.223264
2.51991 0.224356
2.52322 0.225312
2.52653 0.226523
2.52984 0.227582
2.5614 0.222135
2.56471 0.217743
2.56802 0.214025
2.57133 0.210647
2.57464 0.208066
2.57796 0.205808
2.58127 0.203957
2.58458 0.202712
2.58789 0.201498
2.5912 0.200561
2.59452 0.200116
2.59783 0.199726
2.60114 0.199511
2.60445 0.199697
2.60776 0.199735
2.61108 0.199893
2.61439 0.200406
2.6177 0.200855
2.62101 0.201248
2.62432 0.201967
2.62764 0.202596
2.63095 0.203147
2.63426 0.204129
2.63757 0.204862
2.64088 0.205505
2.6442 0.206567
2.64751 0.207496
2.65082 0.208184
2.65413 0.209286
2.65744 0.21025
2.66076 0.211094
2.66407 0.212332
2.66738 0.213291
2.67069 0.214129
2.674 0.215363
2.67732 0.216443
2.68063 0.217387
2.68394 0.218589
2.68725 0.21964
2.69056 0.22056
2.69388 0.22174
2.69719 0.222898
2.7005 0.223786
2.70381 0.224937
2.70712 0.22607
2.71044 0.227061
2.71375 0.228304
2.71706 0.229391
2.72037 0.230342
2.72368 0.231549
2.727 0.232606
2.73031 0.23353
2.73362 0.234714
2.73693 0.235749
2.74024 0.236781
2.74356 0.238058
2.74687 0.239051
2.75018 0.240045
2.75349 0.241289
2.7568 0.242378
